Suburb,Suburb Latitude,Suburb Longitude,Venue Category
CREMORNE,-33.828949,151.223094,Cocktail Bar
CREMORNE,-33.828949,151.223094,Italian Restaurant
CREMORNE,-33.828949,151.223094,Café
CREMORNE,-33.828949,151.223094,Coffee Shop
CREMORNE,-33.828949,151.223094,Café
CREMORNE,-33.828949,151.223094,Thai Restaurant
CREMORNE,-33.828949,151.223094,Mediterranean Restaurant
CREMORNE,-33.828949,151.223094,Bakery
CREMORNE,-33.828949,151.223094,Japanese Restaurant
CREMORNE,-33.828949,151.223094,Bar
CREMORNE,-33.828949,151.223094,Japanese Restaurant
CREMORNE,-33.828949,151.223094,Japanese Restaurant
CREMORNE,-33.828949,151.223094,Japanese Restaurant
CREMORNE,-33.828949,151.223094,Café
CREMORNE,-33.828949,151.223094,Café
CREMORNE,-33.828949,151.223094,Asian Restaurant
CREMORNE,-33.828949,151.223094,Pub
CREMORNE,-33.828949,151.223094,Pizza Place
CREMORNE,-33.828949,151.223094,Shopping Mall
CREMORNE,-33.828949,151.223094,Japanese Restaurant
CREMORNE,-33.828949,151.223094,Japanese Restaurant
CREMORNE,-33.828949,151.223094,Restaurant
CREMORNE,-33.828949,151.223094,Burger Joint
CREMORNE,-33.828949,151.223094,Café
CREMORNE,-33.828949,151.223094,Seafood Restaurant
CREMORNE,-33.828949,151.223094,Supermarket
CREMORNE,-33.828949,151.223094,BBQ Joint
CREMORNE,-33.828949,151.223094,Malay Restaurant
CREMORNE,-33.828949,151.223094,Japanese Restaurant
CREMORNE,-33.828949,151.223094,Gym
CREMORNE,-33.828949,151.223094,Sushi Restaurant
CREMORNE,-33.828949,151.223094,Burger Joint
CREMORNE,-33.828949,151.223094,Japanese Restaurant
CREMORNE,-33.828949,151.223094,Thai Restaurant
CREMORNE,-33.828949,151.223094,Supermarket
CREMORNE,-33.828949,151.223094,Gym
CREMORNE,-33.828949,151.223094,Bakery
CREMORNE,-33.828949,151.223094,German Restaurant
CREMORNE,-33.828949,151.223094,Convenience Store
CREMORNE,-33.828949,151.223094,Malay Restaurant
CREMORNE,-33.828949,151.223094,Grocery Store
CREMORNE,-33.828949,151.223094,Japanese Restaurant
CREMORNE,-33.828949,151.223094,Sandwich Place
CREMORNE,-33.828949,151.223094,Thai Restaurant
CREMORNE,-33.828949,151.223094,Japanese Restaurant
CREMORNE,-33.828949,151.223094,Karaoke Bar
CREMORNE,-33.828949,151.223094,Thai Restaurant
CREMORNE,-33.828949,151.223094,Fast Food Restaurant
CREMORNE,-33.828949,151.223094,Bookstore
CREMORNE,-33.828949,151.223094,Malay Restaurant
CREMORNE,-33.828949,151.223094,Grocery Store
CREMORNE,-33.828949,151.223094,Café
CREMORNE,-33.828949,151.223094,Sporting Goods Shop
CREMORNE,-33.828949,151.223094,Pet Store
CREMORNE,-33.828949,151.223094,Pharmacy
CREMORNE,-33.828949,151.223094,Gym
CREMORNE,-33.828949,151.223094,Optical Shop
CREMORNE,-33.828949,151.223094,Bus Station
CREMORNE,-33.828949,151.223094,Ice Cream Shop
CREMORNE,-33.828949,151.223094,Spa
CREMORNE,-33.828949,151.223094,Supermarket
CREMORNE,-33.828949,151.223094,Japanese Restaurant
CREMORNE,-33.828949,151.223094,Korean Restaurant
CREMORNE,-33.828949,151.223094,Japanese Restaurant
CREMORNE,-33.828949,151.223094,Bus Stop
SEAFORTH,-33.796636,151.24181299999998,Hotel
BALGOWLAH,-33.79315,151.258069,Liquor Store
BALGOWLAH,-33.79315,151.258069,Athletics & Sports
BALGOWLAH,-33.79315,151.258069,Coffee Shop
BALGOWLAH,-33.79315,151.258069,Bus Station
FAIRLIGHT,-33.795227000000004,151.27324199999998,Café
FAIRLIGHT,-33.795227000000004,151.27324199999998,Coffee Shop
FAIRLIGHT,-33.795227000000004,151.27324199999998,Pie Shop
FAIRLIGHT,-33.795227000000004,151.27324199999998,Golf Course
MANLY,-33.815482,151.294675,National Park
MANLY,-33.815482,151.294675,Scenic Lookout
MANLY,-33.815482,151.294675,Café
MANLY,-33.815482,151.294675,Tour Provider
MANLY,-33.815482,151.294675,Café
MANLY,-33.815482,151.294675,Scenic Lookout
CURL CURL,-33.776781,151.28493999999998,Cocktail Bar
CURL CURL,-33.776781,151.28493999999998,Café
CURL CURL,-33.776781,151.28493999999998,Sushi Restaurant
CURL CURL,-33.776781,151.28493999999998,Bakery
CURL CURL,-33.776781,151.28493999999998,Café
CURL CURL,-33.776781,151.28493999999998,Restaurant
CURL CURL,-33.776781,151.28493999999998,Burger Joint
CURL CURL,-33.776781,151.28493999999998,Farmers Market
CURL CURL,-33.776781,151.28493999999998,Convenience Store
CURL CURL,-33.776781,151.28493999999998,Indian Restaurant
CURL CURL,-33.776781,151.28493999999998,Bakery
CURL CURL,-33.776781,151.28493999999998,Café
CURL CURL,-33.776781,151.28493999999998,Thai Restaurant
CURL CURL,-33.776781,151.28493999999998,Pizza Place
CURL CURL,-33.776781,151.28493999999998,Gym Pool
CURL CURL,-33.776781,151.28493999999998,Café
FRESHWATER,-33.77509122,151.28490459999998,Cocktail Bar
FRESHWATER,-33.77509122,151.28490459999998,Café
FRESHWATER,-33.77509122,151.28490459999998,Sushi Restaurant
FRESHWATER,-33.77509122,151.28490459999998,Bakery
FRESHWATER,-33.77509122,151.28490459999998,Café
FRESHWATER,-33.77509122,151.28490459999998,Burger Joint
FRESHWATER,-33.77509122,151.28490459999998,Convenience Store
FRESHWATER,-33.77509122,151.28490459999998,Café
FRESHWATER,-33.77509122,151.28490459999998,Farmers Market
FRESHWATER,-33.77509122,151.28490459999998,Yoga Studio
FRESHWATER,-33.77509122,151.28490459999998,Gym Pool
FRESHWATER,-33.77509122,151.28490459999998,Indian Restaurant
FRESHWATER,-33.77509122,151.28490459999998,Bakery
FRESHWATER,-33.77509122,151.28490459999998,Café
FRESHWATER,-33.77509122,151.28490459999998,Grocery Store
FRESHWATER,-33.77509122,151.28490459999998,Pizza Place
FRESHWATER,-33.77509122,151.28490459999998,Thai Restaurant
COLLAROY,-33.739577000000004,151.29789499999998,Pie Shop
COLLAROY,-33.739577000000004,151.29789499999998,Coffee Shop
COLLAROY,-33.739577000000004,151.29789499999998,Café
COLLAROY,-33.739577000000004,151.29789499999998,Park
CROMER,-33.748914,151.279999,Tennis Court
CROMER,-33.748914,151.279999,Park
CROMER,-33.748914,151.279999,Italian Restaurant
CROMER,-33.748914,151.279999,Home Service
CROMER,-33.748914,151.279999,Restaurant
ALLAMBIE HEIGHTS,-33.766409,151.257781,Gym / Fitness Center
ELANORA HEIGHTS,-33.707117,151.27114,Chinese Restaurant
ELANORA HEIGHTS,-33.707117,151.27114,Yoga Studio
WARRIEWOOD,-33.689941,151.290953,Home Service
WARRIEWOOD,-33.689941,151.290953,Café
WARRIEWOOD,-33.689941,151.290953,Grocery Store
WARRIEWOOD,-33.689941,151.290953,Furniture / Home Store
MONA VALE,-33.679336,151.302825,Restaurant
MONA VALE,-33.679336,151.302825,Café
MONA VALE,-33.679336,151.302825,Japanese Restaurant
MONA VALE,-33.679336,151.302825,Brewery
MONA VALE,-33.679336,151.302825,Fried Chicken Joint
MONA VALE,-33.679336,151.302825,Gym
MONA VALE,-33.679336,151.302825,Supermarket
MONA VALE,-33.679336,151.302825,Supermarket
MONA VALE,-33.679336,151.302825,Sandwich Place
MONA VALE,-33.679336,151.302825,Café
MONA VALE,-33.679336,151.302825,Sushi Restaurant
MONA VALE,-33.679336,151.302825,Park
MONA VALE,-33.679336,151.302825,German Restaurant
MONA VALE,-33.679336,151.302825,Supermarket
MONA VALE,-33.679336,151.302825,Park
MONA VALE,-33.679336,151.302825,Bus Stop
MONA VALE,-33.679336,151.302825,Vietnamese Restaurant
MONA VALE,-33.679336,151.302825,Café
MONA VALE,-33.679336,151.302825,Café
MONA VALE,-33.679336,151.302825,Liquor Store
MONA VALE,-33.679336,151.302825,Fast Food Restaurant
BAYVIEW,-33.664921,151.290921,Plaza
CHURCH POINT,-33.642202000000005,151.278293,Beach
MORNING BAY,-33.62434025,151.2815376,Trail
MORNING BAY,-33.62434025,151.2815376,Hostel
NEWPORT,-33.660707,151.314599,German Restaurant
NEWPORT,-33.660707,151.314599,Sports Club
NEWPORT,-33.660707,151.314599,French Restaurant
AVALON,-33.634816,151.323289,Bakery
AVALON,-33.634816,151.323289,Pub
PALM BEACH,-33.60382,151.32275900000002,Café
PALM BEACH,-33.60382,151.32275900000002,Beach
PALM BEACH,-33.60382,151.32275900000002,Park
PALM BEACH,-33.60382,151.32275900000002,Garden
PALM BEACH,-33.60382,151.32275900000002,Surf Spot
MACQUARIE UNIVERSITY,-33.771558,151.113473,Gym
MACQUARIE UNIVERSITY,-33.771558,151.113473,College Cafeteria
MACQUARIE UNIVERSITY,-33.771558,151.113473,Juice Bar
MACQUARIE UNIVERSITY,-33.771558,151.113473,Lake
MACQUARIE UNIVERSITY,-33.771558,151.113473,Art Gallery
MACQUARIE UNIVERSITY,-33.771558,151.113473,Hotel
MACQUARIE UNIVERSITY,-33.771558,151.113473,Café
MACQUARIE UNIVERSITY,-33.771558,151.113473,Trail
MACQUARIE UNIVERSITY,-33.771558,151.113473,Concert Hall
MACQUARIE UNIVERSITY,-33.771558,151.113473,Toll Plaza
MACQUARIE UNIVERSITY,-33.771558,151.113473,Bus Station
MACQUARIE UNIVERSITY,-33.771558,151.113473,Café
HUNTERS HILL,-33.836102000000004,151.149126,Bar
HUNTERS HILL,-33.836102000000004,151.149126,Café
HUNTERS HILL,-33.836102000000004,151.149126,Seafood Restaurant
HUNTERS HILL,-33.836102000000004,151.149126,Café
GLADESVILLE,-33.829953,151.12448799999999,Liquor Store
GLADESVILLE,-33.829953,151.12448799999999,Thai Restaurant
GLADESVILLE,-33.829953,151.12448799999999,Fried Chicken Joint
GLADESVILLE,-33.829953,151.12448799999999,Italian Restaurant
GLADESVILLE,-33.829953,151.12448799999999,Japanese Restaurant
GLADESVILLE,-33.829953,151.12448799999999,Sandwich Place
GLADESVILLE,-33.829953,151.12448799999999,Shopping Mall
GLADESVILLE,-33.829953,151.12448799999999,Thai Restaurant
GLADESVILLE,-33.829953,151.12448799999999,Pizza Place
GLADESVILLE,-33.829953,151.12448799999999,Thai Restaurant
GLADESVILLE,-33.829953,151.12448799999999,Pub
GLADESVILLE,-33.829953,151.12448799999999,Café
GLADESVILLE,-33.829953,151.12448799999999,Fast Food Restaurant
GLADESVILLE,-33.829953,151.12448799999999,Supermarket
GLADESVILLE,-33.829953,151.12448799999999,Café
GLADESVILLE,-33.829953,151.12448799999999,Café
GLADESVILLE,-33.829953,151.12448799999999,Thai Restaurant
GLADESVILLE,-33.829953,151.12448799999999,Thai Restaurant
GLADESVILLE,-33.829953,151.12448799999999,Café
GLADESVILLE,-33.829953,151.12448799999999,Café
GLADESVILLE,-33.829953,151.12448799999999,Seafood Restaurant
DENISTONE EAST,-33.81658,151.10844699999998,Korean Restaurant
DENISTONE EAST,-33.81658,151.10844699999998,Persian Restaurant
DENISTONE EAST,-33.81658,151.10844699999998,Park
DENISTONE EAST,-33.81658,151.10844699999998,Department Store
DENISTONE EAST,-33.81658,151.10844699999998,Bar
DENISTONE EAST,-33.81658,151.10844699999998,Grocery Store
DENISTONE EAST,-33.81658,151.10844699999998,Dessert Shop
DENISTONE EAST,-33.81658,151.10844699999998,Café
DENISTONE EAST,-33.81658,151.10844699999998,Café
DENISTONE EAST,-33.81658,151.10844699999998,Brazilian Restaurant
DENISTONE EAST,-33.81658,151.10844699999998,Café
DENISTONE EAST,-33.81658,151.10844699999998,Supermarket
DENISTONE EAST,-33.81658,151.10844699999998,Pizza Place
DENISTONE EAST,-33.81658,151.10844699999998,Pub
DENISTONE EAST,-33.81658,151.10844699999998,Food Court
DENISTONE EAST,-33.81658,151.10844699999998,Sporting Goods Shop
DENISTONE EAST,-33.81658,151.10844699999998,Fast Food Restaurant
DENISTONE EAST,-33.81658,151.10844699999998,Burger Joint
BLENHEIM ROAD,-33.79419,151.130233,Café
BLENHEIM ROAD,-33.79419,151.130233,Paper / Office Supplies Store
BLENHEIM ROAD,-33.79419,151.130233,Thai Restaurant
BLENHEIM ROAD,-33.79419,151.130233,Indian Restaurant
DENISTONE,-33.810990999999994,151.084181,Gym
DENISTONE,-33.810990999999994,151.084181,Pizza Place
DENISTONE,-33.810990999999994,151.084181,Electronics Store
DENISTONE,-33.810990999999994,151.084181,Furniture / Home Store
ERMINGTON,-33.813106,151.059845,Fried Chicken Joint
ERMINGTON,-33.813106,151.059845,Sandwich Place
ERMINGTON,-33.813106,151.059845,Food & Drink Shop
ERMINGTON,-33.813106,151.059845,Miscellaneous Shop
ERMINGTON,-33.813106,151.059845,Seafood Restaurant
ERMINGTON,-33.813106,151.059845,Seafood Restaurant
ERMINGTON,-33.813106,151.059845,Bus Station
ERMINGTON,-33.813106,151.059845,Bakery
ERMINGTON,-33.813106,151.059845,Liquor Store
ERMINGTON,-33.813106,151.059845,Vietnamese Restaurant
RYDALMERE,-33.814368,151.03694099999998,Fast Food Restaurant
RYDALMERE,-33.814368,151.03694099999998,Shipping Store
RYDALMERE,-33.814368,151.03694099999998,Electronics Store
RYDALMERE,-33.814368,151.03694099999998,Middle Eastern Restaurant
RYDALMERE,-33.814368,151.03694099999998,Climbing Gym
RYDALMERE,-33.814368,151.03694099999998,Gym
RYDALMERE,-33.814368,151.03694099999998,Café
RYDALMERE,-33.814368,151.03694099999998,Electronics Store
RYDALMERE,-33.814368,151.03694099999998,Home Service
DUNDAS,-33.797127,151.04218,Grocery Store
DUNDAS,-33.797127,151.04218,Library
DUNDAS,-33.797127,151.04218,Train Station
DUNDAS,-33.797127,151.04218,Garden
CARLINGFORD,-33.775596,151.043518,Business Service
CARLINGFORD,-33.775596,151.043518,Café
CARLINGFORD,-33.775596,151.043518,Trail
BEECROFT,-33.755499,151.064176,Liquor Store
BEECROFT,-33.755499,151.064176,Park
PENNANT HILLS,-33.731105,151.07359,Café
PENNANT HILLS,-33.731105,151.07359,Café
PENNANT HILLS,-33.731105,151.07359,Indian Restaurant
PENNANT HILLS,-33.731105,151.07359,Café
EPPING,-33.774145000000004,151.079919,Fried Chicken Joint
EPPING,-33.774145000000004,151.079919,Coffee Shop
EPPING,-33.774145000000004,151.079919,Korean Restaurant
EPPING,-33.774145000000004,151.079919,Thai Restaurant
EPPING,-33.774145000000004,151.079919,Social Club
EPPING,-33.774145000000004,151.079919,Dessert Shop
EPPING,-33.774145000000004,151.079919,Thai Restaurant
EPPING,-33.774145000000004,151.079919,Malay Restaurant
EPPING,-33.774145000000004,151.079919,Indian Restaurant
EPPING,-33.774145000000004,151.079919,Thai Restaurant
EPPING,-33.774145000000004,151.079919,Vietnamese Restaurant
EPPING,-33.774145000000004,151.079919,Sandwich Place
EPPING,-33.774145000000004,151.079919,Supermarket
EPPING,-33.774145000000004,151.079919,Train Station
EPPING,-33.774145000000004,151.079919,Vietnamese Restaurant
EPPING,-33.774145000000004,151.079919,Convenience Store
EPPING,-33.774145000000004,151.079919,Pizza Place
EPPING,-33.774145000000004,151.079919,BBQ Joint
EPPING,-33.774145000000004,151.079919,Pub
EPPING,-33.774145000000004,151.079919,Park
EPPING,-33.774145000000004,151.079919,Middle Eastern Restaurant
EPPING,-33.774145000000004,151.079919,Seafood Restaurant
EPPING,-33.774145000000004,151.079919,Japanese Restaurant
EPPING,-33.774145000000004,151.079919,Metro Station
EPPING,-33.774145000000004,151.079919,Platform
EPPING,-33.774145000000004,151.079919,Rest Area
EPPING,-33.774145000000004,151.079919,BBQ Joint
EPPING,-33.774145000000004,151.079919,Cupcake Shop
EPPING,-33.774145000000004,151.079919,Liquor Store
EPPING,-33.774145000000004,151.079919,Chinese Restaurant
EPPING,-33.774145000000004,151.079919,Chinese Restaurant
EPPING,-33.774145000000004,151.079919,Thrift / Vintage Store
EPPING,-33.774145000000004,151.079919,Park
EASTWOOD,-33.791357,151.092072,Park
WEST PENNANT HILLS,-33.752645,151.03180700000001,Garden Center
WEST PENNANT HILLS,-33.752645,151.03180700000001,Rental Car Location
WEST PENNANT HILLS,-33.752645,151.03180700000001,Asian Restaurant
CHERRYBROOK,-33.724897999999996,151.043941,Shopping Mall
CHERRYBROOK,-33.724897999999996,151.043941,Café
CHERRYBROOK,-33.724897999999996,151.043941,Sandwich Place
CHERRYBROOK,-33.724897999999996,151.043941,Supermarket
CHERRYBROOK,-33.724897999999996,151.043941,Noodle House
CHERRYBROOK,-33.724897999999996,151.043941,Liquor Store
CHERRYBROOK,-33.724897999999996,151.043941,Café
CHERRYBROOK,-33.724897999999996,151.043941,Bakery
CHERRYBROOK,-33.724897999999996,151.043941,Grocery Store
CHERRYBROOK,-33.724897999999996,151.043941,Café
CHERRYBROOK,-33.724897999999996,151.043941,Restaurant
CHERRYBROOK,-33.724897999999996,151.043941,Vietnamese Restaurant
CHERRYBROOK,-33.724897999999996,151.043941,Liquor Store
HOMEBUSH BAY,-33.85283,151.076186,Park
HOMEBUSH BAY,-33.85283,151.076186,Accessories Store
HOMEBUSH BAY,-33.85283,151.076186,Electronics Store
HOMEBUSH BAY,-33.85283,151.076186,Café
HOMEBUSH BAY,-33.85283,151.076186,Sandwich Place
HOMEBUSH BAY,-33.85283,151.076186,Shopping Mall
HOMEBUSH BAY,-33.85283,151.076186,Tennis Stadium
HOMEBUSH BAY,-33.85283,151.076186,Fast Food Restaurant
HOMEBUSH BAY,-33.85283,151.076186,Café
HOMEBUSH BAY,-33.85283,151.076186,Café
HOMEBUSH BAY,-33.85283,151.076186,Mexican Restaurant
HOMEBUSH BAY,-33.85283,151.076186,Outlet Store
HOMEBUSH BAY,-33.85283,151.076186,Clothing Store
HOMEBUSH BAY,-33.85283,151.076186,Boutique
HOMEBUSH BAY,-33.85283,151.076186,Outlet Store
HOMEBUSH BAY,-33.85283,151.076186,Outlet Store
HOMEBUSH BAY,-33.85283,151.076186,Boutique
HOMEBUSH BAY,-33.85283,151.076186,Jewelry Store
HOMEBUSH BAY,-33.85283,151.076186,Boutique
HOMEBUSH BAY,-33.85283,151.076186,Lingerie Store
HOMEBUSH BAY,-33.85283,151.076186,Boutique
HOMEBUSH BAY,-33.85283,151.076186,Men's Store
HOMEBUSH BAY,-33.85283,151.076186,Men's Store
HOMEBUSH BAY,-33.85283,151.076186,Tennis Court
SYDNEY OLYMPIC PARK,-33.83966376,151.0689007,Outdoors & Recreation
SYDNEY OLYMPIC PARK,-33.83966376,151.0689007,Scenic Lookout
SYDNEY OLYMPIC PARK,-33.83966376,151.0689007,Stadium
SYDNEY OLYMPIC PARK,-33.83966376,151.0689007,Bus Station
SYDNEY OLYMPIC PARK,-33.83966376,151.0689007,Baseball Stadium
WENTWORTH POINT,-33.82764565,151.0771675,Grocery Store
WENTWORTH POINT,-33.82764565,151.0771675,Scenic Lookout
WENTWORTH POINT,-33.82764565,151.0771675,Café
WENTWORTH POINT,-33.82764565,151.0771675,Shopping Mall
WENTWORTH POINT,-33.82764565,151.0771675,Café
WENTWORTH POINT,-33.82764565,151.0771675,Café
WENTWORTH POINT,-33.82764565,151.0771675,Thai Restaurant
WENTWORTH POINT,-33.82764565,151.0771675,Japanese Restaurant
WENTWORTH POINT,-33.82764565,151.0771675,Italian Restaurant
WENTWORTH POINT,-33.82764565,151.0771675,Plaza
SILVERWATER,-33.835928,151.04759099999998,Sandwich Place
SILVERWATER,-33.835928,151.04759099999998,Furniture / Home Store
SILVERWATER,-33.835928,151.04759099999998,Fast Food Restaurant
SILVERWATER,-33.835928,151.04759099999998,Café
SILVERWATER,-33.835928,151.04759099999998,Café
SILVERWATER,-33.835928,151.04759099999998,Café
SILVERWATER,-33.835928,151.04759099999998,Café
SUMMER HILL,-33.892783,151.135883,Café
SUMMER HILL,-33.892783,151.135883,Bar
SUMMER HILL,-33.892783,151.135883,Australian Restaurant
SUMMER HILL,-33.892783,151.135883,Coffee Shop
SUMMER HILL,-33.892783,151.135883,Café
SUMMER HILL,-33.892783,151.135883,Café
SUMMER HILL,-33.892783,151.135883,Italian Restaurant
SUMMER HILL,-33.892783,151.135883,Café
SUMMER HILL,-33.892783,151.135883,Café
SUMMER HILL,-33.892783,151.135883,Coffee Shop
SUMMER HILL,-33.892783,151.135883,Café
SUMMER HILL,-33.892783,151.135883,Grocery Store
SUMMER HILL,-33.892783,151.135883,Thai Restaurant
SUMMER HILL,-33.892783,151.135883,Pizza Place
SUMMER HILL,-33.892783,151.135883,Burger Joint
SUMMER HILL,-33.892783,151.135883,Farmers Market
SUMMER HILL,-33.892783,151.135883,Pizza Place
SUMMER HILL,-33.892783,151.135883,Skate Park
SUMMER HILL,-33.892783,151.135883,Pharmacy
SUMMER HILL,-33.892783,151.135883,Liquor Store
SUMMER HILL,-33.892783,151.135883,Plaza
SUMMER HILL,-33.892783,151.135883,Bakery
SUMMER HILL,-33.892783,151.135883,Gym
SUMMER HILL,-33.892783,151.135883,Vietnamese Restaurant
SUMMER HILL,-33.892783,151.135883,Park
ASHFIELD,-33.887602,151.124008,Chinese Restaurant
ASHFIELD,-33.887602,151.124008,Thai Restaurant
ASHFIELD,-33.887602,151.124008,Japanese Restaurant
ASHFIELD,-33.887602,151.124008,Shanghai Restaurant
ASHFIELD,-33.887602,151.124008,Dumpling Restaurant
ASHFIELD,-33.887602,151.124008,Café
ASHFIELD,-33.887602,151.124008,Shanghai Restaurant
ASHFIELD,-33.887602,151.124008,Japanese Restaurant
ASHFIELD,-33.887602,151.124008,Chinese Restaurant
ASHFIELD,-33.887602,151.124008,Juice Bar
ASHFIELD,-33.887602,151.124008,Pharmacy
ASHFIELD,-33.887602,151.124008,Gym
ASHFIELD,-33.887602,151.124008,Supermarket
ASHFIELD,-33.887602,151.124008,Supermarket
ASHFIELD,-33.887602,151.124008,Department Store
ASHFIELD,-33.887602,151.124008,Dumpling Restaurant
ASHFIELD,-33.887602,151.124008,Pub
ASHFIELD,-33.887602,151.124008,Train Station
ASHFIELD,-33.887602,151.124008,Bar
ASHFIELD,-33.887602,151.124008,Asian Restaurant
ASHFIELD,-33.887602,151.124008,Vietnamese Restaurant
ASHFIELD,-33.887602,151.124008,Shanghai Restaurant
ASHFIELD,-33.887602,151.124008,Café
ASHFIELD,-33.887602,151.124008,Falafel Restaurant
ASHFIELD,-33.887602,151.124008,Platform
ASHFIELD,-33.887602,151.124008,Bubble Tea Shop
ASHFIELD,-33.887602,151.124008,Beijing Restaurant
ASHFIELD,-33.887602,151.124008,Bubble Tea Shop
ASHFIELD,-33.887602,151.124008,Gaming Cafe
ASHFIELD,-33.887602,151.124008,Dumpling Restaurant
ASHFIELD,-33.887602,151.124008,Malay Restaurant
ASHFIELD,-33.887602,151.124008,Chinese Restaurant
ASHFIELD,-33.887602,151.124008,Coffee Shop
ASHFIELD,-33.887602,151.124008,Café
ASHFIELD,-33.887602,151.124008,Café
ASHFIELD,-33.887602,151.124008,Cosmetics Shop
CROYDON,-33.882419,151.11338500000002,Café
CROYDON,-33.882419,151.11338500000002,Pizza Place
CROYDON,-33.882419,151.11338500000002,Thai Restaurant
CROYDON,-33.882419,151.11338500000002,Japanese Restaurant
CROYDON,-33.882419,151.11338500000002,Italian Restaurant
CROYDON,-33.882419,151.11338500000002,Café
CROYDON,-33.882419,151.11338500000002,Indian Restaurant
CROYDON,-33.882419,151.11338500000002,Café
CROYDON,-33.882419,151.11338500000002,Café
CROYDON PARK,-33.898793,151.102087,Grocery Store
CROYDON PARK,-33.898793,151.102087,Convenience Store
CROYDON PARK,-33.898793,151.102087,Park
CROYDON PARK,-33.898793,151.102087,Sports Bar
BURWOOD,-33.880049,151.10175700000002,Chinese Restaurant
BURWOOD,-33.880049,151.10175700000002,Hookah Bar
BURWOOD,-33.880049,151.10175700000002,Noodle House
BURWOOD,-33.880049,151.10175700000002,Chinese Restaurant
BURWOOD,-33.880049,151.10175700000002,Cantonese Restaurant
BURWOOD,-33.880049,151.10175700000002,Pub
BURWOOD,-33.880049,151.10175700000002,Café
BURWOOD,-33.880049,151.10175700000002,Other Nightlife
BURWOOD,-33.880049,151.10175700000002,Asian Restaurant
BURWOOD,-33.880049,151.10175700000002,Supermarket
BURWOOD,-33.880049,151.10175700000002,Chinese Restaurant
BURWOOD,-33.880049,151.10175700000002,Vietnamese Restaurant
BURWOOD,-33.880049,151.10175700000002,Fast Food Restaurant
BURWOOD,-33.880049,151.10175700000002,Gym
BURWOOD,-33.880049,151.10175700000002,Sandwich Place
STRATHFIELD,-33.881009000000006,151.08475900000002,Park
BURWOOD HEIGHTS,-33.892944,151.087741,Chinese Restaurant
BURWOOD HEIGHTS,-33.892944,151.087741,Asian Restaurant
BURWOOD HEIGHTS,-33.892944,151.087741,Lebanese Restaurant
BURWOOD HEIGHTS,-33.892944,151.087741,Hotel
BURWOOD HEIGHTS,-33.892944,151.087741,Pet Store
BURWOOD HEIGHTS,-33.892944,151.087741,Park
BREAKFAST POINT,-33.857490000000006,151.103751,Café
BREAKFAST POINT,-33.857490000000006,151.103751,Café
BREAKFAST POINT,-33.857490000000006,151.103751,Seafood Restaurant
BREAKFAST POINT,-33.857490000000006,151.103751,Fast Food Restaurant
BREAKFAST POINT,-33.857490000000006,151.103751,Café
BREAKFAST POINT,-33.857490000000006,151.103751,Thai Restaurant
BREAKFAST POINT,-33.857490000000006,151.103751,Café
BREAKFAST POINT,-33.857490000000006,151.103751,Café
BREAKFAST POINT,-33.857490000000006,151.103751,Italian Restaurant
BREAKFAST POINT,-33.857490000000006,151.103751,Ice Cream Shop
BREAKFAST POINT,-33.857490000000006,151.103751,Italian Restaurant
BREAKFAST POINT,-33.857490000000006,151.103751,Supermarket
BREAKFAST POINT,-33.857490000000006,151.103751,Sports Bar
BREAKFAST POINT,-33.857490000000006,151.103751,Ice Cream Shop
BREAKFAST POINT,-33.857490000000006,151.103751,Bakery
BREAKFAST POINT,-33.857490000000006,151.103751,Italian Restaurant
BREAKFAST POINT,-33.857490000000006,151.103751,Café
BREAKFAST POINT,-33.857490000000006,151.103751,Event Space
BREAKFAST POINT,-33.857490000000006,151.103751,Soccer Field
CONCORD WEST,-33.846098,151.086036,Café
CONCORD WEST,-33.846098,151.086036,Restaurant
CONCORD WEST,-33.846098,151.086036,Café
CONCORD WEST,-33.846098,151.086036,Pub
CONCORD WEST,-33.846098,151.086036,Fried Chicken Joint
CONCORD WEST,-33.846098,151.086036,Café
CONCORD WEST,-33.846098,151.086036,Train Station
CONCORD WEST,-33.846098,151.086036,Fast Food Restaurant
CONCORD WEST,-33.846098,151.086036,Platform
CONCORD WEST,-33.846098,151.086036,Platform
HOMEBUSH,-33.835018,151.070853,Athletics & Sports
HOMEBUSH,-33.835018,151.070853,Italian Restaurant
HOMEBUSH,-33.835018,151.070853,Playground
HOMEBUSH,-33.835018,151.070853,Bus Station
HOMEBUSH,-33.835018,151.070853,Trail
HOMEBUSH,-33.835018,151.070853,Café
BERALA,-33.872483,151.044768,Playground
CAMELLIA,-33.832747,151.015196,Lebanese Restaurant
CAMELLIA,-33.832747,151.015196,Lebanese Restaurant
CAMELLIA,-33.832747,151.015196,Indian Restaurant
CAMELLIA,-33.832747,151.015196,Middle Eastern Restaurant
CAMELLIA,-33.832747,151.015196,Dessert Shop
CAMELLIA,-33.832747,151.015196,Pub
CAMELLIA,-33.832747,151.015196,Sandwich Place
CAMELLIA,-33.832747,151.015196,Train Station
CAMELLIA,-33.832747,151.015196,Asian Restaurant
CAMELLIA,-33.832747,151.015196,Platform
CAMELLIA,-33.832747,151.015196,Thai Restaurant
CAMELLIA,-33.832747,151.015196,Pizza Place
CAMELLIA,-33.832747,151.015196,Café
CAMELLIA,-33.832747,151.015196,Platform
CAMELLIA,-33.832747,151.015196,Platform
CAMELLIA,-33.832747,151.015196,Bakery
